measure_sid,goods_nomenclature_item_id,duty_expression_id,duty_amount,monetary_unit_code,measurement_unit_code,measurement_unit_qualifier_code
5153216,5211390090,01,0,,,
5153219,5211410010,01,0,,,
5153220,5211410090,01,0,,,
5153222,5211420010,01,0,,,
5153223,5211420090,01,0,,,
5153225,5211430010,01,0,,,
5153226,5211430090,01,0,,,
5153229,5211491010,01,0,,,
5153230,5211491090,01,0,,,
5153232,5211499010,01,0,,,
5153233,5211499090,01,0,,,
5153236,5211510010,01,0,,,
5153237,5211510090,01,0,,,
5153239,5211520010,01,0,,,
5153240,5211520090,01,0,,,
5153242,5211590010,01,0,,,
5153243,5211590090,01,0,,,
5153248,5212111010,01,0,,,
5153249,5212111090,01,0,,,
5153251,5212119010,01,0,,,
5153252,5212119090,01,0,,,
5153255,5212121010,01,0,,,
5153256,5212121090,01,0,,,
5153258,5212129010,01,0,,,
5153259,5212129090,01,0,,,
5153262,5212131010,01,0,,,
5153263,5212131090,01,0,,,
5153265,5212139010,01,0,,,
5153266,5212139090,01,0,,,
5153269,5212141010,01,0,,,
5153270,5212141090,01,0,,,
5153272,5212149010,01,0,,,
5153273,5212149090,01,0,,,
5153277,5212151011,01,0,,,
5153278,5212151019,01,0,,,
5153280,5212151091,01,0,,,
5153281,5212151099,01,0,,,
5153284,5212159011,01,0,,,
5153285,5212159019,01,0,,,
5153287,5212159091,01,0,,,
5153288,5212159099,01,0,,,
5153292,5212211010,01,0,,,
5153293,5212211090,01,0,,,
5153295,5212219010,01,0,,,
5153296,5212219090,01,0,,,
5153299,5212221010,01,0,,,
5153300,5212221090,01,0,,,
5153302,5212229010,01,0,,,
5153303,5212229090,01,0,,,
5153306,5212231010,01,0,,,
5153307,5212231090,01,0,,,
5153309,5212239010,01,0,,,
5153310,5212239090,01,0,,,
5153313,5212241010,01,0,,,
5153314,5212241090,01,0,,,
5153316,5212249010,01,0,,,
5153317,5212249090,01,0,,,
5153321,5212251011,01,0,,,
5153322,5212251019,01,0,,,
5153324,5212251091,01,0,,,
5153325,5212251099,01,0,,,
5153328,5212259011,01,0,,,
5153329,5212259019,01,0,,,
5153331,5212259091,01,0,,,
5153332,5212259099,01,0,,,
5153335,5301100000,01,0,,,
5153337,5301210000,01,0,,,
5153338,5301290000,01,0,,,
5153339,5301300000,01,0,,,
5153341,5302100000,01,0,,,
5153342,5302900000,01,0,,,
5153344,5303100000,01,0,,,
5153345,5303900000,01,0,,,
5153346,5305000000,01,0,,,
5153351,5306101010,01,0,,,
5153352,5306101090,01,0,,,
5153354,5306103010,01,0,,,
5153355,5306103090,01,0,,,
5153356,5306105000,01,0,,,
5153357,5306109000,01,0,,,
5153359,5306201000,01,0,,,
5153360,5306209000,01,0,,,
5153362,5307100000,01,0,,,
5153363,5307200000,01,0,,,
5153365,5308100000,01,0,,,
5153367,5308201000,01,0,,,
5153368,5308209000,01,0,,,
5153371,5308901200,01,0,,,
5153372,5308901900,01,0,,,
5153373,5308905000,01,0,,,
5153374,5308909000,01,0,,,
5153378,5309111000,01,0,,,
5153379,5309119000,01,0,,,
5153380,5309190000,01,0,,,
5153382,5309210000,01,0,,,
5153383,5309290000,01,0,,,
5153386,5310101000,01,0,,,
5153387,5310109000,01,0,,,
5153389,5310900010,01,0,,,
5153390,5310900090,01,0,,,
5153392,5311001000,01,0,,,
5153394,5311009010,01,0,,,
5153395,5311009020,01,0,,,
5153396,5311009090,01,0,,,
5153402,5401101200,01,0,,,
5153403,5401101400,01,0,,,
5153405,5401101600,01,0,,,
5153406,5401101800,01,0,,,
5153407,5401109000,01,0,,,
5153409,5401201000,01,0,,,
5153410,5401209000,01,0,,,
5153413,5402110000,01,0,,,
5153414,5402190000,01,0,,,
5153416,5402200005,01,0,,,
5153417,5402200010,01,0,,,
5153419,5402310000,01,0,,,
5153420,5402320000,01,0,,,
5153421,5402330000,01,0,,,
5153422,5402340000,01,0,,,
5153423,5402390000,01,0,,,
5153425,5402440000,01,0,,,
5153426,5402450000,01,0,,,
5153427,5402460000,01,0,,,
5153429,5402470020,01,0,,,
5153430,5402470090,01,0,,,
5153431,5402480000,01,0,,,
5153433,5402490030,01,0,,,
5153434,5402490050,01,0,,,
5153435,5402490070,01,0,,,
5153436,5402490090,01,0,,,
5153438,5402510000,01,0,,,
5153439,5402520000,01,0,,,
5153440,5402530000,01,0,,,
5153441,5402590000,01,0,,,
5153443,5402610000,01,0,,,
5153444,5402620000,01,0,,,
5153445,5402630000,01,0,,,
5153446,5402690000,01,0,,,
5153448,5403100000,01,0,,,
5153450,5403310000,01,0,,,
5153453,5403320011,01,0,,,
5153454,5403320019,01,0,,,
5153455,5403320090,01,0,,,
5153458,5403330011,01,0,,,
5153459,5403330019,01,0,,,
5153460,5403330090,01,0,,,
5153462,5403390010,01,0,,,
5153463,5403390090,01,0,,,
5153465,5403410000,01,0,,,
5153466,5403420000,01,0,,,
5153467,5403490000,01,0,,,
5153470,5404110000,01,0,,,
5153471,5404120000,01,0,,,
5153473,5404190050,01,0,,,
5153474,5404190090,01,0,,,
5153476,5404901000,01,0,,,
5153478,5404909020,01,0,,,
5153479,5404909090,01,0,,,
5153480,5405000000,01,0,,,
5153481,5406000000,01,0,,,
5153484,5407100010,01,0,,,
5153485,5407100090,01,0,,,
5153488,5407201100,01,0,,,
5153489,5407201900,01,0,,,
5153490,5407209000,01,0,,,
5153491,5407300000,01,0,,,
5153493,5407410000,01,0,,,
5153494,5407420000,01,0,,,
5153495,5407430000,01,0,,,
5153496,5407440000,01,0,,,
5153498,5407510000,01,0,,,
5153499,5407520000,01,0,,,
5153500,5407530000,01,0,,,
5153501,5407540000,01,0,,,
5153504,5407611000,01,0,,,
5153505,5407613000,01,0,,,
5153506,5407615000,01,0,,,
5153507,5407619000,01,0,,,
5153509,5407691000,01,0,,,
5153510,5407699000,01,0,,,
5153513,5407710030,01,0,,,
5153514,5407710090,01,0,,,
5153515,5407720000,01,0,,,
5153516,5407730000,01,0,,,
5153517,5407740000,01,0,,,
5153519,5407810000,01,0,,,
5153520,5407820000,01,0,,,
5153521,5407830000,01,0,,,
5153522,5407840000,01,0,,,
5153524,5407910000,01,0,,,
5153525,5407920000,01,0,,,
5153526,5407930000,01,0,,,
5153527,5407940000,01,0,,,
5153529,5408100000,01,0,,,
5153531,5408210000,01,0,,,
5153534,5408221010,01,0,,,
5153535,5408221090,01,0,,,
5153537,5408229010,01,0,,,
5153538,5408229090,01,0,,,
5153539,5408230000,01,0,,,
5153540,5408240000,01,0,,,
5153542,5408310000,01,0,,,
5153544,5408320010,01,0,,,
5153545,5408320090,01,0,,,
5153546,5408330000,01,0,,,
5153547,5408340000,01,0,,,
5153550,5501100000,01,0,,,
5153551,5501200000,01,0,,,
5153552,5501300000,01,0,,,
5153553,5501400000,01,0,,,
5153554,5501900000,01,0,,,
5153556,5502100000,01,0,,,
5153557,5502900000,01,0,,,
5153561,5503110010,01,0,,,
5153562,5503110090,01,0,,,
5153563,5503190000,01,0,,,
5153564,5503200000,01,0,,,
5153565,5503300000,01,0,,,
5153566,5503400000,01,0,,,
5153568,5503900020,01,0,,,
5153569,5503900030,01,0,,,
5153570,5503900090,01,0,,,
5153572,5504100000,01,0,,,
5153573,5504900000,01,0,,,
5153577,5505101010,01,0,,,
5153578,5505101090,01,0,,,
5153579,5505103000,01,0,,,
5153580,5505105000,01,0,,,
5153581,5505107000,01,0,,,
5153582,5505109000,01,0,,,
5153583,5505200000,01,0,,,
5153585,5506100000,01,0,,,
5153586,5506200000,01,0,,,
5153587,5506300000,01,0,,,
5153588,5506400000,01,0,,,
5153590,5506900010,01,0,,,
5153591,5506900090,01,0,,,
5153592,5507000000,01,0,,,
5153595,5508101000,01,0,,,
5153596,5508109000,01,0,,,
5153598,5508201000,01,0,,,
5153599,5508209000,01,0,,,
5153602,5509110000,01,0,,,
5153603,5509120000,01,0,,,
5153605,5509210000,01,0,,,
5153606,5509220000,01,0,,,
5153608,5509310000,01,0,,,
5153609,5509320000,01,0,,,
5153611,5509410000,01,0,,,
5153612,5509420000,01,0,,,
5153614,5509510000,01,0,,,
5153615,5509520000,01,0,,,
5153616,5509530000,01,0,,,
5153617,5509590000,01,0,,,
5153619,5509610000,01,0,,,
5153620,5509620000,01,0,,,
5153621,5509690000,01,0,,,
5153623,5509910000,01,0,,,
5153624,5509920000,01,0,,,
5153625,5509990000,01,0,,,
5153628,5510110000,01,0,,,
5153629,5510120000,01,0,,,
5153630,5510200000,01,0,,,
5153631,5510300000,01,0,,,
5153632,5510900000,01,0,,,
5153634,5511100000,01,0,,,
5153635,5511200000,01,0,,,
5153636,5511300000,01,0,,,
5153639,5512110000,01,0,,,
5153641,5512191000,01,0,,,
5153642,5512199000,01,0,,,
5153644,5512210000,01,0,,,
5153646,5512291000,01,0,,,
5153647,5512299000,01,0,,,
5153649,5512910000,01,0,,,
5153651,5512991000,01,0,,,
5153652,5512999000,01,0,,,
5153656,5513112000,01,0,,,
5153657,5513119000,01,0,,,
5153658,5513120000,01,0,,,
5153659,5513130000,01,0,,,
5153660,5513190000,01,0,,,
5153662,5513210000,01,0,,,
5153664,5513231000,01,0,,,
5153665,5513239000,01,0,,,
5153666,5513290000,01,0,,,
5153668,5513310000,01,0,,,
5153669,5513390000,01,0,,,
5153671,5513410000,01,0,,,
5153672,5513490000,01,0,,,
5153675,5514110000,01,0,,,
5153676,5514120000,01,0,,,
5153678,5514191000,01,0,,,
5153679,5514199000,01,0,,,
5153681,5514210000,01,0,,,
5153682,5514220000,01,0,,,
5153683,5514230000,01,0,,,
5153684,5514290000,01,0,,,
5153686,5514301000,01,0,,,
5153687,5514303000,01,0,,,
5153688,5514305000,01,0,,,
5153689,5514309000,01,0,,,
5153691,5514410000,01,0,,,
5153692,5514420000,01,0,,,
5153693,5514430000,01,0,,,
5153694,5514490000,01,0,,,
5153698,5515111000,01,0,,,
5153699,5515113000,01,0,,,
5153700,5515119000,01,0,,,
5153702,5515121000,01,0,,,
5153703,5515123000,01,0,,,
5153704,5515129000,01,0,,,
5153707,5515131100,01,0,,,
5153708,5515131900,01,0,,,
5153710,5515139100,01,0,,,
5153711,5515139900,01,0,,,
5153713,5515191000,01,0,,,
5153714,5515193000,01,0,,,
5153715,5515199000,01,0,,,
5153718,5515211000,01,0,,,
5153719,5515213000,01,0,,,
5153720,5515219000,01,0,,,
5153723,5515221100,01,0,,,
5153724,5515221900,01,0,,,
5153726,5515229100,01,0,,,
5153727,5515229900,01,0,,,
5153728,5515290000,01,0,,,
5153731,5515911000,01,0,,,
5153732,5515913000,01,0,,,
5153733,5515919000,01,0,,,
5153735,5515992000,01,0,,,
5153736,5515994000,01,0,,,
5153737,5515998000,01,0,,,
5153740,5516110000,01,0,,,
5153741,5516120000,01,0,,,
5153742,5516130000,01,0,,,
5153743,5516140000,01,0,,,
5153745,5516210000,01,0,,,
5153746,5516220000,01,0,,,
5153748,5516231000,01,0,,,
5153749,5516239000,01,0,,,
5153750,5516240000,01,0,,,
5153752,5516310000,01,0,,,
5153753,5516320000,01,0,,,
5153754,5516330000,01,0,,,
5153755,5516340000,01,0,,,
5153757,5516410000,01,0,,,
5153758,5516420000,01,0,,,
5153759,5516430000,01,0,,,
5153760,5516440000,01,0,,,
5153762,5516910000,01,0,,,
5153763,5516920000,01,0,,,
5153764,5516930000,01,0,,,
5153765,5516940000,01,0,,,
5153770,5601211000,01,0,,,
5153771,5601219000,01,0,,,
5153773,5601221000,01,0,,,
5153774,5601229000,01,0,,,
5153775,5601290000,01,0,,,
5153777,5601300010,01,0,,,
5153778,5601300040,01,0,,,
5153779,5601300090,01,0,,,
5153784,5602101100,01,0,,,
5153785,5602101900,01,0,,,
5153787,5602103100,01,0,,,
5153789,5602103810,01,0,,,
5153790,5602103890,01,0,,,
5153791,5602109000,01,0,,,
5153793,5602210000,01,0,,,
5153795,5602290010,01,0,,,
5153796,5602290090,01,0,,,
5153797,5602900000,01,0,,,
5153802,5603111010,01,0,,,
5153803,5603111090,01,0,,,
5153805,5603119010,01,0,,,
5153806,5603119090,01,0,,,
5153809,5603121010,01,0,,,
5153810,5603121090,01,0,,,
5153812,5603129010,01,0,,,
5153813,5603129030,01,0,,,
5153814,5603129050,01,0,,,
5153815,5603129060,01,0,,,
5153816,5603129070,01,0,,,
5153817,5603129090,01,0,,,
5153820,5603131020,01,0,,,
5153821,5603131090,01,0,,,
5153823,5603139030,01,0,,,
5153824,5603139060,01,0,,,
5153825,5603139070,01,0,,,
5153826,5603139090,01,0,,,
5153828,5603141000,01,0,,,
5153830,5603149010,01,0,,,
5153831,5603149040,01,0,,,
5153832,5603149090,01,0,,,
5153836,5603911010,01,0,,,
5153837,5603911090,01,0,,,
5153839,5603919010,01,0,,,
5153840,5603919090,01,0,,,
5153843,5603921010,01,0,,,
5153844,5603921090,01,0,,,
5153846,5603929010,01,0,,,
5153847,5603929020,01,0,,,
5153848,5603929040,01,0,,,
5153849,5603929060,01,0,,,
5153850,5603929070,01,0,,,
5153851,5603929080,01,0,,,
5153852,5603929090,01,0,,,
5153854,5603931000,01,0,,,
5153856,5603939010,01,0,,,
5153857,5603939020,01,0,,,
5153858,5603939040,01,0,,,
5153859,5603939050,01,0,,,
5153860,5603939060,01,0,,,
5153861,5603939090,01,0,,,
5153863,5603941000,01,0,,,
5153865,5603949020,01,0,,,
5153866,5603949030,01,0,,,
5153867,5603949040,01,0,,,
5153868,5603949090,01,0,,,
5153870,5604100000,01,0,,,
5153873,5604901010,01,0,,,
5153874,5604901020,01,0,,,
5153875,5604901090,01,0,,,
5153877,5604909010,01,0,,,
5153878,5604909020,01,0,,,
5153879,5604909030,01,0,,,
5153880,5604909050,01,0,,,
5153881,5604909090,01,0,,,
5153882,5605000000,01,0,,,
5153884,5606001000,01,0,,,
5153886,5606009100,01,0,,,
5153887,5606009900,01,0,,,
5153891,5607210010,01,0,,,
5153892,5607210090,01,0,,,
5153893,5607290000,01,0,,,
5153895,5607410000,01,0,,,
5153898,5607491100,01,0,,,
5153899,5607491900,01,0,,,
5153900,5607499000,01,0,,,
5153905,5607501110,01,0,,,
5153906,5607501190,01,0,,,
5153908,5607501910,01,0,,,
5153909,5607501990,01,0,,,
5153911,5607503010,01,0,,,
5153912,5607503090,01,0,,,
5153914,5607509010,01,0,,,
5153916,5607509091,01,0,,,
5153917,5607509099,01,0,,,
5153920,5607902010,01,0,,,
5153921,5607902020,01,0,,,
5153923,5607909010,01,0,,,
5153924,5607909020,01,0,,,
5153925,5607909090,01,0,,,
5153929,5608112000,01,0,,,
5153930,5608118000,01,0,,,
5153934,5608191100,01,0,,,
5153935,5608191900,01,0,,,
5153936,5608193000,01,0,,,
5153937,5608199000,01,0,,,
5153939,5608900010,01,0,,,
5153940,5608900090,01,0,,,
5153941,5609000000,01,0,,,
5153946,5701101010,01,0,,,
5153947,5701101090,01,0,,,
5153948,5701109000,01,0,,,
5153951,5701901010,01,0,,,
5153952,5701901090,01,0,,,
5153954,5701909010,01,0,,,
5153955,5701909090,01,0,,,
5153957,5702100000,01,0,,,
5153958,5702200000,01,0,,,
5153961,5702311000,01,0,,,
5153962,5702318000,01,0,,,
5153963,5702320000,01,0,,,
5153965,5702390010,01,0,,,
5153966,5702390020,01,0,,,
5153967,5702390030,01,0,,,
5153968,5702390090,01,0,,,
5153971,5702411000,01,0,,,
5153972,5702419000,01,0,,,
5153973,5702420000,01,0,,,
5153975,5702490020,01,0,,,
5153976,5702490030,01,0,,,
5153977,5702490090,01,0,,,
5153979,5702501000,01,0,,,
5153981,5702503100,01,0,,,
5153982,5702503900,01,0,,,
5153984,5702509010,01,0,,,
5153985,5702509030,01,0,,,
5153986,5702509090,01,0,,,
5153988,5702910000,01,0,,,
5153990,5702921000,01,0,,,
5153991,5702929000,01,0,,,
5153993,5702990010,01,0,,,
5153994,5702990030,01,0,,,
5153995,5702990090,01,0,,,
5153997,5703100000,01,0,,,
5154000,5703201200,01,0,,,
5154001,5703201800,01,0,,,
5154003,5703209200,01,0,,,
5154004,5703209800,01,0,,,
5154007,5703301200,01,0,,,
5154008,5703301800,01,0,,,
5154010,5703308200,01,0,,,
5154011,5703308800,01,0,,,
5154014,5703902010,01,0,,,
5154015,5703902090,01,0,,,
5154017,5703908010,01,0,,,
5154018,5703908090,01,0,,,
5154020,5704100000,01,0,,,
5154022,5704200010,01,0,,,
5154023,5704200090,01,0,,,
5154025,5704900010,01,0,,,
5154026,5704900090,01,0,,,
5154029,5705003010,01,0,,,
5154030,5705003090,01,0,,,
5154033,5705008031,01,0,,,
5154034,5705008039,01,0,,,
5154036,5705008091,01,0,,,
5154037,5705008099,01,0,,,
5154040,5801100000,01,0,,,
5154043,5801210010,01,0,,,
5154044,5801210090,01,0,,,
5154046,5801220010,01,0,,,
5154047,5801220090,01,0,,,
5154049,5801230010,01,0,,,
5154050,5801230090,01,0,,,
5154052,5801260010,01,0,,,
5154053,5801260090,01,0,,,
5154055,5801270010,01,0,,,
5154056,5801270090,01,0,,,
5154058,5801310000,01,0,,,
5154059,5801320000,01,0,,,
5154060,5801330000,01,0,,,
5154061,5801360000,01,0,,,
5154062,5801370000,01,0,,,
5154064,5801901000,01,0,,,
5154066,5801909010,01,0,,,
5154067,5801909020,01,0,,,
5154068,5801909090,01,0,,,
5154071,5802110000,01,0,,,
5154072,5802190000,01,0,,,
5154073,5802200000,01,0,,,
5154074,5802300000,01,0,,,
5154077,5803001010,01,0,,,
5154079,5803001091,01,0,,,
5154080,5803001099,01,0,,,
5154082,5803003010,01,0,,,
5154083,5803003090,01,0,,,
5154085,5803009010,01,0,,,
5154086,5803009020,01,0,,,
5154087,5803009090,01,0,,,
5154090,5804101000,01,0,,,
5154091,5804109000,01,0,,,
5154093,5804210000,01,0,,,
5154094,5804290000,01,0,,,
5154095,5804300000,01,0,,,
5154096,5805000000,01,0,,,
5154099,5806100010,01,0,,,
5154100,5806100090,01,0,,,
5154101,5806200000,01,0,,,
5154103,5806310000,01,0,,,
5154105,5806321000,01,0,,,
5154106,5806329000,01,0,,,
5154108,5806390010,01,0,,,
5154109,5806390090,01,0,,,
5154111,5806400010,01,0,,,
5154112,5806400090,01,0,,,
5154115,5807101000,01,0,,,
5154116,5807109000,01,0,,,
5154119,5807901010,01,0,,,
5154120,5807901090,01,0,,,
5154121,5807909000,01,0,,,
5154123,5808100000,01,0,,,
5154124,5808900000,01,0,,,
5154125,5809000000,01,0,,,
5154129,5810101010,01,0,,,
5154130,5810101090,01,0,,,
5154132,5810109010,01,0,,,
5154133,5810109090,01,0,,,
5154137,5810911010,01,0,,,
5154138,5810911090,01,0,,,
5154140,5810919010,01,0,,,
5154141,5810919090,01,0,,,
5154144,5810921010,01,0,,,
5154145,5810921090,01,0,,,
5154147,5810929010,01,0,,,
5154148,5810929090,01,0,,,
5154151,5810991010,01,0,,,
5154152,5810991090,01,0,,,
5154154,5810999010,01,0,,,
5154155,5810999090,01,0,,,
5154157,5811000020,01,0,,,
5154159,5811000093,01,0,,,
5154160,5811000095,01,0,,,
5154161,5811000096,01,0,,,
5154162,5811000099,01,0,,,
5154165,5901100000,01,0,,,
5154166,5901900000,01,0,,,
5154169,5902101000,01,0,,,
5154170,5902109000,01,0,,,
5154172,5902201000,01,0,,,
5154173,5902209000,01,0,,,
5154175,5902901000,01,0,,,
5154176,5902909000,01,0,,,
5154179,5903101000,01,0,,,
5154180,5903109000,01,0,,,
5154182,5903201000,01,0,,,
5154184,5903209020,01,0,,,
5154185,5903209090,01,0,,,
5154187,5903901000,01,0,,,
5154189,5903909100,01,0,,,
5154191,5903909930,01,0,,,
5154192,5903909990,01,0,,,
5154194,5904100000,01,0,,,
5154195,5904900000,01,0,,,
5154197,5905001000,01,0,,,
5154199,5905003000,01,0,,,
5154200,5905005000,01,0,,,
5154202,5905007010,01,0,,,
5154203,5905007020,01,0,,,
5154204,5905007030,01,0,,,
5154205,5905007040,01,0,,,
5154206,5905007050,01,0,,,
5154207,5905007090,01,0,,,
5154209,5905009010,01,0,,,
5154210,5905009020,01,0,,,
5154211,5905009090,01,0,,,
5154213,5906100000,01,0,,,
5154215,5906910000,01,0,,,
5154217,5906991000,01,0,,,
5154219,5906999010,01,0,,,
5154220,5906999020,01,0,,,
5154221,5906999090,01,0,,,
5154223,5907000010,01,0,,,
5154224,5907000090,01,0,,,
5154225,5908000000,01,0,,,
5154227,5909001000,01,0,,,
5154228,5909009000,01,0,,,
5154229,5910000000,01,0,,,
5154231,5911100000,01,0,,,
5154233,5911200020,01,0,,,
5154234,5911200090,01,0,,,
5154238,5911311100,01,0,,,
5154239,5911311900,01,0,,,
5154240,5911319000,01,0,,,
5154243,5911321100,01,0,,,
5154244,5911321900,01,0,,,
5154245,5911329000,01,0,,,
5154246,5911400000,01,0,,,
5154248,5911901000,01,0,,,
5154250,5911909100,01,0,,,
5154252,5911909930,01,0,,,
5154253,5911909940,01,0,,,
5154254,5911909950,01,0,,,
5154255,5911909990,01,0,,,
5154259,6001100010,01,0,,,
5154260,6001100020,01,0,,,
5154261,6001100090,01,0,,,
5154263,6001210000,01,0,,,
5154264,6001220000,01,0,,,
5154266,6001290010,01,0,,,
5154267,6001290090,01,0,,,
5154269,6001910000,01,0,,,
5154270,6001920000,01,0,,,
5154272,6001990010,01,0,,,
5154273,6001990090,01,0,,,
5154276,6002400010,01,0,,,
5154278,6002400091,01,0,,,
5154279,6002400099,01,0,,,
5154280,6002900000,01,0,,,
5154282,6003100000,01,0,,,
5154283,6003200000,01,0,,,
5154285,6003301000,01,0,,,
5154286,6003309000,01,0,,,
5154287,6003400000,01,0,,,
5154288,6003900000,01,0,,,
5154291,6004100010,01,0,,,
5154293,6004100091,01,0,,,
5154294,6004100099,01,0,,,
5154295,6004900000,01,0,,,
5154298,6005210000,01,0,,,
5154299,6005220000,01,0,,,
5154300,6005230000,01,0,,,
5154301,6005240000,01,0,,,
5154303,6005350000,01,0,,,
5154304,6005360000,01,0,,,
5154305,6005370000,01,0,,,
5154306,6005380000,01,0,,,
5154307,6005390000,01,0,,,
5154309,6005410000,01,0,,,
5154310,6005420000,01,0,,,
5154311,6005430000,01,0,,,
5154312,6005440000,01,0,,,
5154314,6005901000,01,0,,,
5154315,6005909000,01,0,,,
5154317,6006100000,01,0,,,
5154319,6006210000,01,0,,,
5154320,6006220000,01,0,,,
5154321,6006230000,01,0,,,
5154322,6006240000,01,0,,,
5154324,6006310000,01,0,,,
5154325,6006320000,01,0,,,
5154326,6006330000,01,0,,,
5154327,6006340000,01,0,,,
5154329,6006410000,01,0,,,
5154330,6006420000,01,0,,,
5154331,6006430000,01,0,,,
5154332,6006440000,01,0,,,
5154333,6006900000,01,0,,,
5154337,6101201000,01,0,,,
5154338,6101209000,01,0,,,
5154340,6101301000,01,0,,,
5154341,6101309000,01,0,,,
5154345,6101902011,01,0,,,
5154346,6101902019,01,0,,,
5154347,6101902090,01,0,,,
5154349,6101908010,01,0,,,
5154350,6101908090,01,0,,,
5154354,6102101010,01,0,,,
5154355,6102101090,01,0,,,
5154356,6102109000,01,0,,,
5154358,6102201000,01,0,,,
5154359,6102209000,01,0,,,
5154361,6102301000,01,0,,,
5154362,6102309000,01,0,,,
5154364,6102901000,01,0,,,
5154365,6102909000,01,0,,,
5154368,6103101000,01,0,,,
5154369,6103109000,01,0,,,
5154371,6103220000,01,0,,,
5154372,6103230000,01,0,,,
5154373,6103290000,01,0,,,
5154375,6103310000,01,12,,,
5154376,6103320000,01,12,,,
5154377,6103330000,01,12,,,
5154379,6103390010,01,12,,,
5154380,6103390090,01,12,,,
5154382,6103410000,01,0,,,
5154383,6103420000,01,12,,,
5154384,6103430000,01,12,,,
5154386,6103490010,01,12,,,
5154388,6103490091,01,12,,,
5154389,6103490099,01,12,,,
5154392,6104130000,01,0,,,
5154394,6104192000,01,0,,,
5154396,6104199010,01,0,,,
5154397,6104199020,01,0,,,
5154398,6104199090,01,0,,,
5154400,6104220000,01,0,,,
5154401,6104230000,01,0,,,
5154403,6104291000,01,0,,,
5154405,6104299010,01,0,,,
5154406,6104299090,01,0,,,
5154408,6104310000,01,0,,,
5154409,6104320000,01,0,,,
5154410,6104330000,01,0,,,
5154412,6104390010,01,0,,,
5154413,6104390090,01,0,,,
5154415,6104410000,01,0,,,
5154416,6104420000,01,0,,,
5154417,6104430000,01,0,,,
5154418,6104440000,01,0,,,
5154419,6104490000,01,0,,,
5154421,6104510000,01,0,,,
5154422,6104520000,01,0,,,
5154423,6104530000,01,0,,,
5154424,6104590000,01,0,,,
5154426,6104610000,01,0,,,
5154427,6104620000,01,0,,,
5154428,6104630000,01,0,,,
5154430,6104690010,01,0,,,
5154432,6104690091,01,0,,,
5154433,6104690099,01,0,,,
5154435,6105100000,01,12,,,
5154437,6105201000,01,12,,,
5154438,6105209000,01,12,,,
5154440,6105901000,01,12,,,
5154441,6105909000,01,12,,,
5154443,6106100000,01,0,,,
5154444,6106200000,01,0,,,
5154446,6106901000,01,0,,,
5154447,6106903000,01,0,,,
5154448,6106905000,01,0,,,
5154449,6106909000,01,0,,,
5154452,6107110000,01,12,,,
5154453,6107120000,01,12,,,
5154454,6107190000,01,0,,,
5154456,6107210000,01,12,,,
5154457,6107220000,01,12,,,
5154458,6107290000,01,0,,,
5154460,6107910000,01,0,,,
5154462,6107990010,01,0,,,
5154463,6107990020,01,0,,,
5154464,6107990090,01,0,,,
5154467,6108110000,01,0,,,
