measure_sid,measure_type_id,geographical_area_id,goods_nomenclature_item_id,validity_start_date,validity_end_date,measure_generating_regulation_role,measure_generating_regulation_id,justification_regulation_role,justification_regulation_id,stopped_flag,geographical_area_sid,goods_nomenclature_sid,ordernumber,additional_code_type_id,additional_code_id,additional_code_sid,reduction_indicator
5151444,103,1011,3920992870,13/04/2019,,1,M1900010,,,f,400,93854,,,,,
5151445,103,1011,3920992875,13/04/2019,,1,M1900010,,,f,400,99248,,,,,
5151446,103,1011,3920992890,13/04/2019,,1,M1900010,,,f,400,70526,,,,,
5151448,103,1011,3920995200,13/04/2019,,1,M1900010,,,f,400,91863,,,,,
5151449,105,1011,3920995300,13/04/2019,,1,M1900010,,,f,400,65462,,,,,
5151451,103,1011,3920995910,13/04/2019,,1,M1900010,,,f,400,65465,,,,,
5151453,103,1011,3920995925,13/04/2019,,1,M1900010,,,f,400,65468,,,,,
5151454,103,1011,3920995955,13/04/2019,,1,M1900010,,,f,400,70753,,,,,
5151455,103,1011,3920995965,13/04/2019,,1,M1900010,,,f,400,100104,,,,,
5151456,103,1011,3920995970,13/04/2019,,1,M1900010,,,f,400,103046,,,,,
5151457,103,1011,3920995975,13/04/2019,,1,M1900010,,,f,400,104224,,,,,
5151458,103,1011,3920995990,13/04/2019,,1,M1900010,,,f,400,65474,,,,,
5151460,103,1011,3920999020,13/04/2019,,1,M1900010,,,f,400,86797,,,,,
5151461,103,1011,3920999090,13/04/2019,,1,M1900010,,,f,400,84678,,,,,
5151465,103,1011,3921110010,13/04/2019,,1,M1900010,,,f,400,39409,,,,,
5151466,103,1011,3921110090,13/04/2019,,1,M1900010,,,f,400,39411,,,,,
5151468,103,1011,3921120020,13/04/2019,,1,M1900010,,,f,400,39413,,,,,
5151469,103,1011,3921120090,13/04/2019,,1,M1900010,,,f,400,39414,,,,,
5151472,103,1011,3921131010,13/04/2019,,1,M1900010,,,f,400,81297,,,,,
5151473,103,1011,3921131020,13/04/2019,,1,M1900010,,,f,400,97642,,,,,
5151474,103,1011,3921131090,13/04/2019,,1,M1900010,,,f,400,81345,,,,,
5151475,103,1011,3921139000,13/04/2019,,1,M1900010,,,f,400,39417,,,,,
5151477,103,1011,3921140020,13/04/2019,,1,M1900010,,,f,400,96261,,,,,
5151478,103,1011,3921140080,13/04/2019,,1,M1900010,,,f,400,96262,,,,,
5151480,103,1011,3921190010,13/04/2019,,1,M1900010,,,f,400,70422,,,,,
5151482,103,1011,3921190030,13/04/2019,,1,M1900010,,,f,400,97895,,,,,
5151483,103,1011,3921190035,13/04/2019,,1,M1900010,,,f,400,104015,,,,,
5151484,103,1011,3921190040,13/04/2019,,1,M1900010,,,f,400,100101,,,,,
5151485,103,1011,3921190050,13/04/2019,,1,M1900010,,,f,400,103047,,,,,
5151486,103,1011,3921190060,13/04/2019,,1,M1900010,,,f,400,103586,,,,,
5151487,103,1011,3921190070,13/04/2019,,1,M1900010,,,f,400,103587,,,,,
5151488,103,1011,3921190080,13/04/2019,,1,M1900010,,,f,400,103588,,,,,
5151489,103,1011,3921190093,13/04/2019,,1,M1900010,,,f,400,91211,,,,,
5151490,103,1011,3921190095,13/04/2019,,1,M1900010,,,f,400,76273,,,,,
5151491,103,1011,3921190099,13/04/2019,,1,M1900010,,,f,400,70426,,,,,
5151495,103,1011,3921901005,13/04/2019,,1,M1900010,,,f,400,92406,,,,,
5151496,103,1011,3921901010,13/04/2019,,1,M1900010,,,f,400,91866,,,,,
5151497,103,1011,3921901020,13/04/2019,,1,M1900010,,,f,400,91867,,,,,
5151498,103,1011,3921901030,13/04/2019,,1,M1900010,,,f,400,98283,,,,,
5151499,103,1011,3921901090,13/04/2019,,1,M1900010,,,f,400,91868,,,,,
5151500,103,1011,3921903000,13/04/2019,,1,M1900010,,,f,400,39447,,,,,
5151503,103,1011,3921904100,13/04/2019,,1,M1900010,,,f,400,39450,,,,,
5151504,103,1011,3921904300,13/04/2019,,1,M1900010,,,f,400,39451,,,,,
5151505,103,1011,3921904900,13/04/2019,,1,M1900010,,,f,400,39452,,,,,
5151507,103,1011,3921905525,13/04/2019,,1,M1900010,,,f,400,92719,,,,,
5151508,103,1011,3921905535,13/04/2019,,1,M1900010,,,f,400,104225,,,,,
5151509,103,1011,3921905540,13/04/2019,,1,M1900010,,,f,400,99762,,,,,
5151510,103,1011,3921905550,13/04/2019,,1,M1900010,,,f,400,100105,,,,,
5151511,103,1011,3921905590,13/04/2019,,1,M1900010,,,f,400,72736,,,,,
5151513,103,1011,3921906010,13/04/2019,,1,M1900010,,,f,400,39462,,,,,
5151515,103,1011,3921906030,13/04/2019,,1,M1900010,,,f,400,99250,,,,,
5151516,103,1011,3921906035,13/04/2019,,1,M1900010,,,f,400,104239,,,,,
5151517,103,1011,3921906099,13/04/2019,,1,M1900010,,,f,400,70798,,,,,
5151518,103,1011,3921909000,13/04/2019,,1,M1900010,,,f,400,39477,,,,,
5151520,103,1011,3922100000,13/04/2019,,1,M1900010,,,f,400,39479,,,,,
5151521,103,1011,3922200000,13/04/2019,,1,M1900010,,,f,400,39480,,,,,
5151522,103,1011,3922900000,13/04/2019,,1,M1900010,,,f,400,39481,,,,,
5151525,103,1011,3923101000,13/04/2019,,1,M1900010,,,f,400,102156,,,,,
5151527,103,1011,3923109010,13/04/2019,,1,M1900010,,,f,400,102158,,,,,
5151528,103,1011,3923109090,13/04/2019,,1,M1900010,,,f,400,102159,,,,,
5151530,103,1011,3923210000,13/04/2019,,1,M1900010,,,f,400,39485,,,,,
5151532,103,1011,3923291000,13/04/2019,,1,M1900010,,,f,400,39487,,,,,
5151533,103,1011,3923299000,13/04/2019,,1,M1900010,,,f,400,39488,,,,,
5151535,103,1011,3923301000,13/04/2019,,1,M1900010,,,f,400,39490,,,,,
5151536,103,1011,3923309000,13/04/2019,,1,M1900010,,,f,400,39491,,,,,
5151538,103,1011,3923401000,13/04/2019,,1,M1900010,,,f,400,39493,,,,,
5151539,103,1011,3923409000,13/04/2019,,1,M1900010,,,f,400,39494,,,,,
5151541,103,1011,3923501000,13/04/2019,,1,M1900010,,,f,400,39496,,,,,
5151542,103,1011,3923509000,13/04/2019,,1,M1900010,,,f,400,39497,,,,,
5151543,103,1011,3923900000,13/04/2019,,1,M1900010,,,f,400,39498,,,,,
5151547,103,1011,3924100011,13/04/2019,,1,M1900010,,,f,400,93772,,,,,
5151548,103,1011,3924100019,13/04/2019,,1,M1900010,,,f,400,93775,,,,,
5151549,103,1011,3924100020,13/04/2019,,1,M1900010,,,f,400,93813,,,,,
5151550,103,1011,3924100090,13/04/2019,,1,M1900010,,,f,400,93776,,,,,
5151552,103,1011,3924900010,13/04/2019,,1,M1900010,,,f,400,91869,,,,,
5151553,103,1011,3924900090,13/04/2019,,1,M1900010,,,f,400,91870,,,,,
5151555,103,1011,3925100000,13/04/2019,,1,M1900010,,,f,400,39509,,,,,
5151556,103,1011,3925200000,13/04/2019,,1,M1900010,,,f,400,39510,,,,,
5151557,103,1011,3925300000,13/04/2019,,1,M1900010,,,f,400,39511,,,,,
5151559,103,1011,3925901000,13/04/2019,,1,M1900010,,,f,400,39513,,,,,
5151560,103,1011,3925902000,13/04/2019,,1,M1900010,,,f,400,39514,,,,,
5151561,103,1011,3925908000,13/04/2019,,1,M1900010,,,f,400,39515,,,,,
5151563,103,1011,3926100000,13/04/2019,,1,M1900010,,,f,400,39518,,,,,
5151564,103,1011,3926200000,13/04/2019,,1,M1900010,,,f,400,39519,,,,,
5151566,103,1011,3926300020,13/04/2019,,1,M1900010,,,f,400,100526,,,,,
5151567,103,1011,3926300030,13/04/2019,,1,M1900010,,,f,400,103739,,,,,
5151568,103,1011,3926300090,13/04/2019,,1,M1900010,,,f,400,99764,,,,,
5151569,103,1011,3926400000,13/04/2019,,1,M1900010,,,f,400,39521,,,,,
5151571,103,1011,3926905000,13/04/2019,,1,M1900010,,,f,400,39525,,,,,
5151574,105,1011,3926909210,13/04/2019,,1,M1900010,,,f,400,86003,,,,,
5151576,103,1011,3926909220,13/04/2019,,1,M1900010,,,f,400,86005,,,,,
5151577,103,1011,3926909230,13/04/2019,,1,M1900010,,,f,400,100527,,,,,
5151578,103,1011,3926909290,13/04/2019,,1,M1900010,,,f,400,86006,,,,,
5151580,105,1011,3926909705,13/04/2019,,1,M1900010,,,f,400,86008,,,,,
5151581,103,1011,3926909710,13/04/2019,,1,M1900010,,,f,400,86009,,,,,
5151582,103,1011,3926909715,13/04/2019,,1,M1900010,,,f,400,86010,,,,,
5151583,103,1011,3926909723,13/04/2019,,1,M1900010,,,f,400,104020,,,,,
5151584,103,1011,3926909725,13/04/2019,,1,M1900010,,,f,400,86012,,,,,
5151585,103,1011,3926909727,13/04/2019,,1,M1900010,,,f,400,104226,,,,,
5151586,103,1011,3926909730,13/04/2019,,1,M1900010,,,f,400,99814,,,,,
5151587,103,1011,3926909733,13/04/2019,,1,M1900010,,,f,400,103589,,,,,
5151588,103,1011,3926909734,13/04/2019,,1,M1900010,,,f,400,103740,,,,,
5151589,103,1011,3926909750,13/04/2019,,1,M1900010,,,f,400,98284,,,,,
5151590,103,1011,3926909760,13/04/2019,,1,M1900010,,,f,400,86018,,,,,
5151591,103,1011,3926909770,13/04/2019,,1,M1900010,,,f,400,86019,,,,,
5151592,103,1011,3926909777,13/04/2019,,1,M1900010,,,f,400,103048,,,,,
5151593,103,1011,3926909790,13/04/2019,,1,M1900010,,,f,400,86022,,,,,
5151596,103,1011,4001100000,13/04/2019,,1,M1900010,,,f,400,39534,,,,,
5151598,103,1011,4001210000,13/04/2019,,1,M1900010,,,f,400,39536,,,,,
5151599,103,1011,4001220000,13/04/2019,,1,M1900010,,,f,400,39537,,,,,
5151600,103,1011,4001290000,13/04/2019,,1,M1900010,,,f,400,39538,,,,,
5151601,103,1011,4001300000,13/04/2019,,1,M1900010,,,f,400,39541,,,,,
5151604,103,1011,4002110000,13/04/2019,,1,M1900010,,,f,400,39544,,,,,
5151606,103,1011,4002191000,13/04/2019,,1,M1900010,,,f,400,83494,,,,,
5151607,103,1011,4002192000,13/04/2019,,1,M1900010,,,f,400,83495,,,,,
5151608,103,1011,4002193000,13/04/2019,,1,M1900010,,,f,400,83496,,,,,
5151609,103,1011,4002199000,13/04/2019,,1,M1900010,,,f,400,83497,,,,,
5151610,103,1011,4002200000,13/04/2019,,1,M1900010,,,f,400,39546,,,,,
5151612,103,1011,4002310000,13/04/2019,,1,M1900010,,,f,400,39548,,,,,
5151613,103,1011,4002390000,13/04/2019,,1,M1900010,,,f,400,39549,,,,,
5151615,103,1011,4002410000,13/04/2019,,1,M1900010,,,f,400,39551,,,,,
5151616,103,1011,4002490000,13/04/2019,,1,M1900010,,,f,400,39552,,,,,
5151618,103,1011,4002510000,13/04/2019,,1,M1900010,,,f,400,39554,,,,,
5151619,103,1011,4002590000,13/04/2019,,1,M1900010,,,f,400,39555,,,,,
5151620,103,1011,4002600000,13/04/2019,,1,M1900010,,,f,400,39556,,,,,
5151621,103,1011,4002700000,13/04/2019,,1,M1900010,,,f,400,39557,,,,,
5151622,103,1011,4002800000,13/04/2019,,1,M1900010,,,f,400,39558,,,,,
5151624,103,1011,4002910000,13/04/2019,,1,M1900010,,,f,400,39560,,,,,
5151626,103,1011,4002991000,13/04/2019,,1,M1900010,,,f,400,39562,,,,,
5151627,103,1011,4002999000,13/04/2019,,1,M1900010,,,f,400,39563,,,,,
5151628,103,1011,4003000000,13/04/2019,,1,M1900010,,,f,400,39564,,,,,
5151629,103,1011,4004000000,13/04/2019,,1,M1900010,,,f,400,39565,,,,,
5151631,103,1011,4005100000,13/04/2019,,1,M1900010,,,f,400,39567,,,,,
5151632,103,1011,4005200000,13/04/2019,,1,M1900010,,,f,400,39568,,,,,
5151634,103,1011,4005910000,13/04/2019,,1,M1900010,,,f,400,39570,,,,,
5151635,103,1011,4005990000,13/04/2019,,1,M1900010,,,f,400,39571,,,,,
5151637,103,1011,4006100000,13/04/2019,,1,M1900010,,,f,400,39573,,,,,
5151638,103,1011,4006900000,13/04/2019,,1,M1900010,,,f,400,39574,,,,,
5151640,103,1011,4007000010,13/04/2019,,1,M1900010,,,f,400,70598,,,,,
5151641,103,1011,4007000090,13/04/2019,,1,M1900010,,,f,400,70599,,,,,
5151644,103,1011,4008110000,13/04/2019,,1,M1900010,,,f,400,39578,,,,,
5151645,103,1011,4008190000,13/04/2019,,1,M1900010,,,f,400,39579,,,,,
5151648,103,1011,4008211000,13/04/2019,,1,M1900010,,,f,400,39582,,,,,
5151649,103,1011,4008219000,13/04/2019,,1,M1900010,,,f,400,39583,,,,,
5151651,105,1011,4008290010,13/04/2019,,1,M1900010,,,f,400,83498,,,,,
5151652,103,1011,4008290090,13/04/2019,,1,M1900010,,,f,400,83499,,,,,
5151655,103,1011,4009110000,13/04/2019,,1,M1900010,,,f,400,73515,,,,,
5151657,105,1011,4009120010,13/04/2019,,1,M1900010,,,f,400,83500,,,,,
5151658,103,1011,4009120090,13/04/2019,,1,M1900010,,,f,400,83501,,,,,
5151660,103,1011,4009210000,13/04/2019,,1,M1900010,,,f,400,73520,,,,,
5151662,105,1011,4009220010,13/04/2019,,1,M1900010,,,f,400,83511,,,,,
5151663,103,1011,4009220090,13/04/2019,,1,M1900010,,,f,400,83502,,,,,
5151665,103,1011,4009310000,13/04/2019,,1,M1900010,,,f,400,73525,,,,,
5151667,105,1011,4009320010,13/04/2019,,1,M1900010,,,f,400,83512,,,,,
5151668,103,1011,4009320090,13/04/2019,,1,M1900010,,,f,400,83503,,,,,
5151670,103,1011,4009410000,13/04/2019,,1,M1900010,,,f,400,73530,,,,,
5151672,105,1011,4009420010,13/04/2019,,1,M1900010,,,f,400,83513,,,,,
5151673,103,1011,4009420020,13/04/2019,,1,M1900010,,,f,400,99581,,,,,
5151674,103,1011,4009420090,13/04/2019,,1,M1900010,,,f,400,83504,,,,,
5151677,103,1011,4010110000,13/04/2019,,1,M1900010,,,f,400,59723,,,,,
5151678,103,1011,4010120000,13/04/2019,,1,M1900010,,,f,400,59724,,,,,
5151679,103,1011,4010190000,13/04/2019,,1,M1900010,,,f,400,59726,,,,,
5151682,103,1011,4010310010,13/04/2019,,1,M1900010,,,f,400,100528,,,,,
5151683,103,1011,4010310090,13/04/2019,,1,M1900010,,,f,400,100533,,,,,
5151684,103,1011,4010320000,13/04/2019,,1,M1900010,,,f,400,73536,,,,,
5151686,103,1011,4010330010,13/04/2019,,1,M1900010,,,f,400,100529,,,,,
5151687,103,1011,4010330090,13/04/2019,,1,M1900010,,,f,400,100532,,,,,
5151688,103,1011,4010340000,13/04/2019,,1,M1900010,,,f,400,73537,,,,,
5151689,103,1011,4010350000,13/04/2019,,1,M1900010,,,f,400,73539,,,,,
5151690,103,1011,4010360000,13/04/2019,,1,M1900010,,,f,400,73540,,,,,
5151692,103,1011,4010390010,13/04/2019,,1,M1900010,,,f,400,100530,,,,,
5151693,103,1011,4010390090,13/04/2019,,1,M1900010,,,f,400,100531,,,,,
5151695,103,1011,4011100000,13/04/2019,,1,M1900010,,,f,400,39616,,,,,
5151697,103,1011,4011201000,13/04/2019,,1,M1900010,,,f,400,39618,,,,,
5151698,103,1011,4011209000,13/04/2019,,1,M1900010,,,f,400,39619,,,,,
5151700,105,1011,4011300010,13/04/2019,,1,M1900010,,,f,400,83514,,,,,
5151701,103,1011,4011300090,13/04/2019,,1,M1900010,,,f,400,83505,,,,,
5151702,103,1011,4011400000,13/04/2019,,1,M1900010,,,f,400,39623,,,,,
5151703,103,1011,4011500000,13/04/2019,,1,M1900010,,,f,400,39628,,,,,
5151704,103,1011,4011700000,13/04/2019,,1,M1900010,,,f,400,102160,,,,,
5151705,103,1011,4011800000,13/04/2019,,1,M1900010,,,f,400,102161,,,,,
5151706,103,1011,4011900000,13/04/2019,,1,M1900010,,,f,400,102163,,,,,
5151709,103,1011,4012110000,13/04/2019,,1,M1900010,,,f,400,73560,,,,,
5151711,103,1011,4012120010,13/04/2019,,1,M1900010,,,f,400,103893,,,,,
5151712,103,1011,4012120090,13/04/2019,,1,M1900010,,,f,400,103894,,,,,
5151714,105,1011,4012130010,13/04/2019,,1,M1900010,,,f,400,83515,,,,,
5151715,103,1011,4012130090,13/04/2019,,1,M1900010,,,f,400,83506,,,,,
5151716,103,1011,4012190000,13/04/2019,,1,M1900010,,,f,400,73566,,,,,
5151718,105,1011,4012200010,13/04/2019,,1,M1900010,,,f,400,83516,,,,,
5151719,103,1011,4012200090,13/04/2019,,1,M1900010,,,f,400,83507,,,,,
5151721,103,1011,4012902000,13/04/2019,,1,M1900010,,,f,400,70430,,,,,
5151722,103,1011,4012903000,13/04/2019,,1,M1900010,,,f,400,70431,,,,,
5151723,103,1011,4012909000,13/04/2019,,1,M1900010,,,f,400,39659,,,,,
5151725,103,1011,4013100000,13/04/2019,,1,M1900010,,,f,400,39661,,,,,
5151726,103,1011,4013200000,13/04/2019,,1,M1900010,,,f,400,39664,,,,,
5151727,103,1011,4013900000,13/04/2019,,1,M1900010,,,f,400,39665,,,,,
5151729,103,1011,4014100000,13/04/2019,,1,M1900010,,,f,400,39669,,,,,
5151730,103,1011,4014900000,13/04/2019,,1,M1900010,,,f,400,39670,,,,,
5151733,103,1011,4015110000,13/04/2019,,1,M1900010,,,f,400,39675,,,,,
5151734,103,1011,4015190000,13/04/2019,,1,M1900010,,,f,400,39676,,,,,
5151735,103,1011,4015900000,13/04/2019,,1,M1900010,,,f,400,39679,,,,,
5151738,105,1011,4016100010,13/04/2019,,1,M1900010,,,f,400,83517,,,,,
5151739,103,1011,4016100090,13/04/2019,,1,M1900010,,,f,400,83508,,,,,
5151741,103,1011,4016910000,13/04/2019,,1,M1900010,,,f,400,39685,,,,,
5151742,103,1011,4016920000,13/04/2019,,1,M1900010,,,f,400,39686,,,,,
5151744,105,1011,4016930010,13/04/2019,,1,M1900010,,,f,400,83518,,,,,
5151745,103,1011,4016930020,13/04/2019,,1,M1900010,,,f,400,100138,,,,,
5151746,103,1011,4016930090,13/04/2019,,1,M1900010,,,f,400,83509,,,,,
5151747,103,1011,4016940000,13/04/2019,,1,M1900010,,,f,400,39690,,,,,
5151748,103,1011,4016950000,13/04/2019,,1,M1900010,,,f,400,39691,,,,,
5151751,103,1011,4016995200,13/04/2019,,1,M1900010,,,f,400,55061,,,,,
5151753,103,1011,4016995710,13/04/2019,,1,M1900010,,,f,400,103052,,,,,
5151754,103,1011,4016995720,13/04/2019,,1,M1900010,,,f,400,103053,,,,,
5151755,103,1011,4016995730,13/04/2019,,1,M1900010,,,f,400,104016,,,,,
5151756,103,1011,4016995790,13/04/2019,,1,M1900010,,,f,400,103051,,,,,
5151759,105,1011,4016999110,13/04/2019,,1,M1900010,,,f,400,83520,,,,,
5151760,103,1011,4016999190,13/04/2019,,1,M1900010,,,f,400,83525,,,,,
5151762,105,1011,4016999710,13/04/2019,,1,M1900010,,,f,400,90274,,,,,
5151763,103,1011,4016999730,13/04/2019,,1,M1900010,,,f,400,93855,,,,,
5151764,103,1011,4016999790,13/04/2019,,1,M1900010,,,f,400,90276,,,,,
5151765,103,1011,4017000000,13/04/2019,,1,M1900010,,,f,400,39704,,,,,
5151769,103,1011,4101201000,13/04/2019,,1,M1900010,,,f,400,73570,,,,,
5151770,103,1011,4101203000,13/04/2019,,1,M1900010,,,f,400,73571,,,,,
5151771,103,1011,4101205000,13/04/2019,,1,M1900010,,,f,400,73572,,,,,
5151772,103,1011,4101208000,13/04/2019,,1,M1900010,,,f,400,95614,,,,,
5151774,103,1011,4101501000,13/04/2019,,1,M1900010,,,f,400,73575,,,,,
5151775,103,1011,4101503000,13/04/2019,,1,M1900010,,,f,400,73576,,,,,
5151776,103,1011,4101505000,13/04/2019,,1,M1900010,,,f,400,73577,,,,,
5151777,103,1011,4101509000,13/04/2019,,1,M1900010,,,f,400,73578,,,,,
5151778,103,1011,4101900000,13/04/2019,,1,M1900010,,,f,400,73579,,,,,
5151781,103,1011,4102101000,13/04/2019,,1,M1900010,,,f,400,39726,,,,,
5151782,103,1011,4102109000,13/04/2019,,1,M1900010,,,f,400,39727,,,,,
5151784,103,1011,4102210000,13/04/2019,,1,M1900010,,,f,400,39729,,,,,
5151785,103,1011,4102290000,13/04/2019,,1,M1900010,,,f,400,39730,,,,,
5151787,103,1011,4103200000,13/04/2019,,1,M1900010,,,f,400,39735,,,,,
5151788,103,1011,4103300000,13/04/2019,,1,M1900010,,,f,400,73583,,,,,
5151789,103,1011,4103900000,13/04/2019,,1,M1900010,,,f,400,39736,,,,,
5151793,103,1011,4104111000,13/04/2019,,1,M1900010,,,f,400,73586,,,,,
5151796,103,1011,4104115100,13/04/2019,,1,M1900010,,,f,400,73589,,,,,
5151797,103,1011,4104115900,13/04/2019,,1,M1900010,,,f,400,73590,,,,,
5151798,103,1011,4104119000,13/04/2019,,1,M1900010,,,f,400,73591,,,,,
5151800,103,1011,4104191000,13/04/2019,,1,M1900010,,,f,400,73593,,,,,
5151803,103,1011,4104195100,13/04/2019,,1,M1900010,,,f,400,73596,,,,,
5151804,103,1011,4104195900,13/04/2019,,1,M1900010,,,f,400,73597,,,,,
5151805,103,1011,4104199000,13/04/2019,,1,M1900010,,,f,400,73598,,,,,
5151809,103,1011,4104411100,13/04/2019,,1,M1900010,,,f,400,74431,,,,,
5151811,103,1011,4104411910,13/04/2019,,1,M1900010,,,f,400,97644,,,,,
5151812,103,1011,4104411990,13/04/2019,,1,M1900010,,,f,400,97643,,,,,
5151815,103,1011,4104415100,13/04/2019,,1,M1900010,,,f,400,73607,,,,,
5151816,103,1011,4104415900,13/04/2019,,1,M1900010,,,f,400,73608,,,,,
5151817,103,1011,4104419000,13/04/2019,,1,M1900010,,,f,400,73609,,,,,
5151820,103,1011,4104491100,13/04/2019,,1,M1900010,,,f,400,73612,,,,,
5151821,103,1011,4104491900,13/04/2019,,1,M1900010,,,f,400,73613,,,,,
5151824,103,1011,4104495100,13/04/2019,,1,M1900010,,,f,400,73616,,,,,
5151825,103,1011,4104495900,13/04/2019,,1,M1900010,,,f,400,73617,,,,,
5151826,103,1011,4104499000,13/04/2019,,1,M1900010,,,f,400,73618,,,,,
5151828,103,1011,4105100000,13/04/2019,,1,M1900010,,,f,400,73619,,,,,
5151830,103,1011,4105301000,13/04/2019,,1,M1900010,,,f,400,73623,,,,,
5151831,103,1011,4105309000,13/04/2019,,1,M1900010,,,f,400,95615,,,,,
5151834,103,1011,4106210000,13/04/2019,,1,M1900010,,,f,400,73628,,,,,
5151836,103,1011,4106221000,13/04/2019,,1,M1900010,,,f,400,73632,,,,,
5151837,103,1011,4106229000,13/04/2019,,1,M1900010,,,f,400,73633,,,,,
5151840,103,1011,4106310010,13/04/2019,,1,M1900010,,,f,400,93440,,,,,
5151841,103,1011,4106310090,13/04/2019,,1,M1900010,,,f,400,93441,,,,,
5151842,103,1011,4106320000,13/04/2019,,1,M1900010,,,f,400,73638,,,,,
5151844,103,1011,4106401000,13/04/2019,,1,M1900010,,,f,400,73642,,,,,
5151845,103,1011,4106409000,13/04/2019,,1,M1900010,,,f,400,73643,,,,,
5151847,103,1011,4106910000,13/04/2019,,1,M1900010,,,f,400,73645,,,,,
5151848,103,1011,4106920000,13/04/2019,,1,M1900010,,,f,400,73646,,,,,
5151853,103,1011,4107111100,13/04/2019,,1,M1900010,,,f,400,73650,,,,,
5151854,103,1011,4107111900,13/04/2019,,1,M1900010,,,f,400,73651,,,,,
5151855,103,1011,4107119000,13/04/2019,,1,M1900010,,,f,400,73652,,,,,
5151858,103,1011,4107121100,13/04/2019,,1,M1900010,,,f,400,73655,,,,,
5151859,103,1011,4107121900,13/04/2019,,1,M1900010,,,f,400,73656,,,,,
5151861,103,1011,4107129100,13/04/2019,,1,M1900010,,,f,400,73658,,,,,
5151862,103,1011,4107129900,13/04/2019,,1,M1900010,,,f,400,73673,,,,,
5151864,103,1011,4107191000,13/04/2019,,1,M1900010,,,f,400,73661,,,,,
5151865,103,1011,4107199000,13/04/2019,,1,M1900010,,,f,400,73662,,,,,
5151868,103,1011,4107911000,13/04/2019,,1,M1900010,,,f,400,73665,,,,,
5151869,103,1011,4107919000,13/04/2019,,1,M1900010,,,f,400,73666,,,,,
5151871,103,1011,4107921000,13/04/2019,,1,M1900010,,,f,400,73668,,,,,
5151872,103,1011,4107929000,13/04/2019,,1,M1900010,,,f,400,73674,,,,,
5151874,103,1011,4107991000,13/04/2019,,1,M1900010,,,f,400,73671,,,,,
5151875,103,1011,4107999000,13/04/2019,,1,M1900010,,,f,400,73672,,,,,
5151876,103,1011,4112000000,13/04/2019,,1,M1900010,,,f,400,73675,,,,,
5151878,103,1011,4113100000,13/04/2019,,1,M1900010,,,f,400,73678,,,,,
5151879,103,1011,4113200000,13/04/2019,,1,M1900010,,,f,400,73679,,,,,
5151880,103,1011,4113300000,13/04/2019,,1,M1900010,,,f,400,73680,,,,,
5151881,103,1011,4113900000,13/04/2019,,1,M1900010,,,f,400,73681,,,,,
5151884,103,1011,4114101000,13/04/2019,,1,M1900010,,,f,400,73684,,,,,
5151885,103,1011,4114109000,13/04/2019,,1,M1900010,,,f,400,73685,,,,,
5151886,103,1011,4114200000,13/04/2019,,1,M1900010,,,f,400,73686,,,,,
5151888,103,1011,4115100000,13/04/2019,,1,M1900010,,,f,400,73688,,,,,
5151889,103,1011,4115200000,13/04/2019,,1,M1900010,,,f,400,73689,,,,,
5151892,103,1011,4201000010,13/04/2019,,1,M1900010,,,f,400,69691,,,,,
5151893,103,1011,4201000090,13/04/2019,,1,M1900010,,,f,400,69692,,,,,
5151898,103,1011,4202111010,13/04/2019,,1,M1900010,,,f,400,39813,,,,,
5151899,103,1011,4202111090,13/04/2019,,1,M1900010,,,f,400,39814,,,,,
5151901,103,1011,4202119010,13/04/2019,,1,M1900010,,,f,400,39816,,,,,
5151902,103,1011,4202119090,13/04/2019,,1,M1900010,,,f,400,39817,,,,,
5151905,103,1011,4202121100,13/04/2019,,1,M1900010,,,f,400,39820,,,,,
5151906,103,1011,4202121900,13/04/2019,,1,M1900010,,,f,400,39821,,,,,
5151907,103,1011,4202125000,13/04/2019,,1,M1900010,,,f,400,39822,,,,,
5151910,103,1011,4202129110,13/04/2019,,1,M1900010,,,f,400,39825,,,,,
5151911,103,1011,4202129190,13/04/2019,,1,M1900010,,,f,400,39826,,,,,
5151913,103,1011,4202129910,13/04/2019,,1,M1900010,,,f,400,39828,,,,,
5151914,103,1011,4202129990,13/04/2019,,1,M1900010,,,f,400,39829,,,,,
5151916,103,1011,4202191000,13/04/2019,,1,M1900010,,,f,400,39831,,,,,
5151918,103,1011,4202199010,13/04/2019,,1,M1900010,,,f,400,39833,,,,,
5151919,103,1011,4202199090,13/04/2019,,1,M1900010,,,f,400,39834,,,,,
5151922,103,1011,4202210010,13/04/2019,,1,M1900010,,,f,400,39844,,,,,
5151923,103,1011,4202210090,13/04/2019,,1,M1900010,,,f,400,39845,,,,,
5151925,103,1011,4202221000,13/04/2019,,1,M1900010,,,f,400,39847,,,,,
5151927,103,1011,4202229010,13/04/2019,,1,M1900010,,,f,400,39849,,,,,
5151928,103,1011,4202229090,13/04/2019,,1,M1900010,,,f,400,39850,,,,,
5151929,103,1011,4202290000,13/04/2019,,1,M1900010,,,f,400,39851,,,,,
5151932,103,1011,4202310010,13/04/2019,,1,M1900010,,,f,400,39854,,,,,
5151933,103,1011,4202310090,13/04/2019,,1,M1900010,,,f,400,39855,,,,,
5151935,103,1011,4202321000,13/04/2019,,1,M1900010,,,f,400,39857,,,,,
5151937,103,1011,4202329010,13/04/2019,,1,M1900010,,,f,400,39859,,,,,
5151938,103,1011,4202329090,13/04/2019,,1,M1900010,,,f,400,39860,,,,,
